status_id,status_message,link_name,status_type,status_link,status_time,num_likes,num_comments,num_shares
15087023444_10151000114063445,b'No judges. No coaches. Just you. #findgreatness\r\n\r\nhttp://youtu.be/KOENnk1qVG0',b'Timeline Photos',photo,https://www.facebook.com/nike/photos/a.440612488444.242105.15087023444/10151000114023445/?type=3,2012-08-05 10:00:17,0,82,244
15087023444_10150998051333445,b'Overpower. Overtake. Overcome. #findgreatness Serena Williams',b'Timeline Photos',photo,https://www.facebook.com/nike/photos/a.440612488444.242105.15087023444/10150998051283445/?type=3,2012-08-04 09:23:46,0,209,828
15087023444_10150997574543445,b'Willpower knows no obstacles. #findgreatness',b'Timeline Photos',photo,https://www.facebook.com/nike/photos/a.440612488444.242105.15087023444/10150997574513445/?type=3,2012-08-04 03:24:27,0,94,1351
15087023444_10150993899648445,"b""Don't just watch. Make your stand. #findgreatness\r\n\r\nhttp://youtu.be/vCvt3Z-BzK4""",b'Timeline Photos',photo,https://www.facebook.com/nike/photos/a.440612488444.242105.15087023444/10150993899593445/?type=3,2012-08-02 10:00:50,0,89,437
15087023444_10150989310608445,b'Everybody is an athlete. #findgreatness\r\n\r\nhttp://youtu.be/LsXRj89cWa0',b'Timeline Photos',photo,https://www.facebook.com/nike/photos/a.440612488444.242105.15087023444/10150989310558445/?type=3,2012-07-31 07:30:08,0,1081,3405
15087023444_10150987424498445,b'Sweat is more precious than ______. Fill in the blank. #findgreatness\r\n\r\nhttp://youtu.be/VZIMjND7FTI',b'Timeline Photos',photo,https://www.facebook.com/nike/photos/a.440612488444.242105.15087023444/10150987424423445/?type=3,2012-07-30 10:42:52,0,775,595
15087023444_10150985324773445,b'Legends run forever.',b'Timeline Photos',photo,https://www.facebook.com/nike/photos/a.440612488444.242105.15087023444/10150985324743445/?type=3,2012-07-29 11:17:53,0,100,245
15087023444_10150983151713445,b'Throw out excuses. #findgreatness\n\nhttp://youtu.be/0vKsEtpKwOA',b'Timeline Photos',photo,https://www.facebook.com/nike/photos/a.440612488444.242105.15087023444/10150983151673445/?type=3,2012-07-28 10:19:13,0,116,323
15087023444_10150980694978445,b'Greatness is wherever you are trying to find it. Where do you find greatness? \r\n\r\n\r\n\r\nhttp://youtu.be/61aR25junNo',b'Timeline Photos',photo,https://www.facebook.com/nike/photos/a.440612488444.242105.15087023444/10150980694923445/?type=3,2012-07-27 04:46:58,0,1486,737
15087023444_10150980691658445,b'Greatness is wherever you are trying to find it. Where do you find greatness? \r\n\r\n\r\n\r\nhttp://youtu.be/0uNUp9L6qVQ',b'Timeline Photos',photo,https://www.facebook.com/nike/photos/a.440612488444.242105.15087023444/10150980691618445/?type=3,2012-07-27 04:44:20,0,2708,2964
15087023444_425131210859612,b'Greatness is not in one special place.\nGreatness is not in one special person.\nIt has no address.\n\nWhere do you find greatness?',b'Nike: Find Your Greatness.',link,http://www.youtube.com/watch?v=_hEzW1WRFTg,2012-07-25 10:09:40,0,49,485
15087023444_10150975999268445,b'Greatness is for all of us.',b'Timeline Photos',photo,https://www.facebook.com/nike/photos/a.440612488444.242105.15087023444/10150975999188445/?type=3,2012-07-24 21:05:31,0,132,2530
15087023444_10150942328348445,b'Winning Never Grows Old. Roger Federer',b'Timeline Photos',photo,https://www.facebook.com/nike/photos/a.440612488444.242105.15087023444/10150942328123445/?type=3,2012-07-08 12:28:31,0,381,2991
15087023444_259288454172722,"b""Get ready to smash your next run. Join the world's largest running community with the all-new Nike+ Running app for iPhone and Android.   \n\nGet it free:\niPhone http://gonike.me/NikeRunning\nAndroid http://gonike.me/NikeRunningRobot""",b'The New Nike+ Running App',link,http://www.youtube.com/watch?v=46hEaFKa638,2012-06-26 13:58:25,0,72,126
15087023444_416885755016237,b'The eyes of Europe are on Wayne Rooney.\n\nMy Time Is Now.\n\nhttp://www.youtube.com/watch?v=jvTv_oatLA0',b'NIKE FOOTBALL : MY TIME IS NOW : WAYNE ROONEY',link,http://www.youtube.com/watch?v=jvTv_oatLA0,2012-06-24 13:18:11,0,56,61
15087023444_376538492411207,"b'Earned, not given. LeBron James'",b'Nike Basketball: The Ring Maker',link,http://www.youtube.com/watch?v=hjvn0oR5uEY,2012-06-21 22:47:56,0,203,598
15087023444_10150906868908445,"b'Introducing the new Nike+ Running app for iPhone and Android. The best way to track, share, and compare your runs. \r\n\r\nGet it free:\r\niPhone: http://gonike.me/NikeRunning\r\nAndroid http://gonike.me/NikeRunningRobot\r\n\r\nGame On, World.'",b'Timeline Photos',photo,https://www.facebook.com/nike/photos/a.440612488444.242105.15087023444/10150906868878445/?type=3,2012-06-21 18:44:18,0,104,167
15087023444_266226390167246,"b'To keep winning, you must keep evolving. Measure your vert with the Nike Hyperdunk+ starting 6.29. \n\nGame On, World.'",b'Evolve: Nike Hyperdunk+',link,http://www.youtube.com/watch?v=lFRZIX-u4Bo,2012-06-21 15:32:22,0,53,469
15087023444_10150900479553445,"b'Time to join the team. Nike+ Training is on its way. 6.29.12.\r\n\r\nGame On, World.'",b'Timeline Photos',photo,https://www.facebook.com/nike/photos/a.440612488444.242105.15087023444/10150900479553445/?type=3,2012-06-18 16:02:33,0,628,1332
15087023444_10150885718323445,b'Make your own history. #makeitcount Rafael Nadal',b'Timeline Photos',photo,https://www.facebook.com/nike/photos/a.440612488444.242105.15087023444/10150885718278445/?type=3,2012-06-11 08:53:45,0,262,619
15087023444_10150881953863445,b'Clay conquered. Legacy solidified.\r\nMaria Sharapova',b'Timeline Photos',photo,https://www.facebook.com/nike/photos/a.440612488444.242105.15087023444/10150881953783445/?type=3,2012-06-09 09:56:37,0,312,739
15087023444_10150876730793445,b'Look better. Feel better. Run better. The Nike+ SportWatch GPS gets a fresh new look for summer.\n\nThe Nike+ SportWatch GPS is available now at NikeStore:\nWith Sensor: http://gonike.me/GPSsensor\nWithout Sensor: http://gonike.me/GPS',b'Timeline Photos',photo,https://www.facebook.com/nike/photos/a.440612488444.242105.15087023444/10150876730748445/?type=3,2012-06-06 15:16:23,0,60,605
15087023444_440518112625986,b'The next wave is here. Hungry to break through. Ready for the chance. Watch Nike Football MY TIME IS NOW.',b'NIKE FOOTBALL: MY TIME IS NOW (SUBTITLES AVAILABLE)',link,http://www.youtube.com/watch?v=QMv8g8CO4cQ,2012-05-18 08:50:42,0,233,2174
15087023444_279654605456971,"b'From 13 plastic bottles to the most advanced football kit on the planet. \n\nKlaas-Jan Huntelaar, a prolific striker for the Dutch National Team, puts his skill on display in the ultimate remix.'",b'Nike Better World - Nike Football National Team Kits (subtitles available)',video,http://www.youtube.com/watch?v=19mZ5JkKers,2012-04-17 11:57:47,0,72,242
15087023444_301930556543110,"b'Albert Ocampo (@smoovebert) got the chance to earn NikeFuel shredding through the streets of NYC with Nigel Sylvester.\n\nSpending a NY minute with a BMX pro. #counts \n\nFollow @NikeNYC. Earn access: https://twitter.com/nikenyc\n\nThe Nike+ FuelBand is available at Niketown NY, 21Mercer, and NikeStore.com: http://gonike.me/6012rMWn. US Only.\n\n'",b'BMXing #counts: An @NikeNYC minute with Nigel Sylvester',video,http://www.youtube.com/watch?v=04PFHgDQ3rI,2012-04-11 11:42:24,0,141,212
15087023444_284834921595842,"b""It's not the years in your life that count. It's the life in your years. Casey Neistat proves it. \n\nNow it's your turn to #makeitcount""",b'MAKE IT COUNT',link,http://www.youtube.com/watch?v=gLLFPfk14UI,2012-04-08 14:17:47,0,114,272
15087023444_302125003192777,b'Run strong. Sing loud. Nike Free Love is back. #runstronger\n',b'Nike Running -- I Would Run To You',link,http://www.youtube.com/watch?v=iozZTJB2XOw,2012-04-04 18:54:42,0,106,661
15087023444_196672327114688,"b'Challengers and champions. Runners-up and front-runners. Pedestrian and pandemonium. Often what separates these things happens #inamoment.\n\nAugusta, here we come.'",b'Nike Golf: Moments',link,http://www.youtube.com/watch?v=qcL3QpfHBSI,2012-04-04 12:00:50,0,94,67
15087023444_161116740678286,"b'With 27 shapers and over 7,000 hours, the time has come for the Nike Chosen Sessions park in Silvretta Montafon, Austria to be revealed.\n\nOn April 1st, 3 Video Crews, 12 Amateurs and a number of Nike Snowboarding Pros ascend on Silvretta Montafon, Austria, to ride the most progressive park  for the Nike Chosen Sessions.\n\nThe Crews and AMs will ride and compete for the chance to be Chosen by Danny Kass, Nicolas M\xc3\xbcller, Jed Anderson, Halld\xc3\xb3r Helgason, Louie Vito, and more.\n\nCheck out http://nikechosensessions.com for all the action, all at once. '",b'Nike Chosen Sessions - Park Unveiling',link,http://vimeo.com/39478494,2012-03-30 18:37:54,0,78,87
15087023444_170848833035655,"b""Two of the world's biggest athletes go head-to-head in a battle of explosive speed.\n\nOn-court, Rafael Nadal's supremacy is almost unrivaled. But against Cristiano Ronaldo and the new Mercurial Vapor VIII, he faces a challenge like never before.""",b'Nike Football: Mercurial Vapor VIII: Cristiano Ronaldo vs Rafa Nadal (subtitles available)',link,http://www.youtube.com/watch?v=1Y_wJR1I-9s,2012-03-30 12:14:17,0,158,2049
15087023444_10150620534498445,"b'Together we earned 15 million NikeFuel. Together we give nearly $100,000 to LIVESTRONG. Reaching goals together. #counts http://gonike.me/6013rEEt'",b'Timeline Photos',photo,https://www.facebook.com/nike/photos/a.440612488444.242105.15087023444/10150620524893445/?type=3,2012-03-17 02:00:00,0,131,63
15087023444_190094424438518,"b""At #SXSW it all #counts. And we're just getting started.""",b'SXSW #COUNTS',video,http://www.youtube.com/watch?v=Dph6E0ZpXLY,2012-03-14 10:55:33,0,98,173
15087023444_10150602549218445,"b'Today is International Women\xe2\x80\x99s Day, a global holiday meant to recognize the achievements of women throughout history\xe2\x80\x94like many of you. \n\nToday is a reminder to get strong, stay strong, and connect. So here\xe2\x80\x99s to you. Here\xe2\x80\x99s to your past, your future, and your now: You have more power than you think.'",b'Timeline Photos',photo,https://www.facebook.com/nike/photos/a.440612488444.242105.15087023444/10150602545463445/?type=3,2012-03-08 03:00:00,0,63,148
15087023444_358766364164211,"b'From the USA to Ghana, China to Peru, the global search is on. Over the next six months, we\xe2\x80\x99re looking for the hungriest young players to stand up, stand out and earn the opportunity to live the professional dream.\n\nThe Chance is back. Sign up: http://go.nike.com/The_Chance'","b""Nike Football: The Chance: Pep Guardiola's First Find""",link,http://www.youtube.com/watch?v=9JZ0LzeRNtk,2012-03-01 13:49:11,0,135,277
15087023444_391897824170535,"b'This year you have an extra day to make it count with the Nike+ FuelBand. \n\nFollow a day in the life of Hope Solo, Ndamukong Suh and Paul Rodriguez to see how they reach their goal.\n\nHow will you make it count?\n\nhttp://www.nike.com/fuelband'",b'Nike+ FuelBand - Day in the Life',link,http://www.youtube.com/watch?v=C28vPth3Xio,2012-02-28 22:22:58,0,227,591
15087023444_184005348375361,"b""Coming this summer from Nike's Innovation Kitchen: Nike Flyknit technology.  \n\n#innovate""",b'Nike',photo,https://www.facebook.com/nike/photos/a.10150571313213445.389823.15087023444/10150571317588445/?type=3,2012-02-21 13:01:26,0,73,261
15087023444_254057228006697,b'Innovation and inspiration for all athletes. Welcome to the next chapter. Lighter. Faster. Formfitting. Running revolutionized. \n\nThis is Nike Flyknit technology. #innovate',b'Introducing NIKE FLYKNIT Technology',video,http://www.youtube.com/watch?v=JUdNeFh2SDo,2012-02-21 10:44:01,0,142,673
15087023444_360084040682455,,b'Jordan',link,https://www.facebook.com/jumpman23/posts/327293267323245,2012-02-17 15:59:24,0,188,73
15087023444_109256465868912,"b'Uplift yourself.  Uplift your team.  Uplift your community.  Uplift your people.  We celebrate Black History Month with the knowledge that there are many shades that define Black people.  Black people can be found across the world and the complexions vary from light to dark.  This Black History Month, Nike personifies this characteristic of a people by offering a wide array footwear and apparel that has a \xe2\x80\x98Shade to Black\xe2\x80\x99 quality, bringing true meaning that it truly does not matter the color of your skin but the content of your character.  #UPLIFT\n\nProduct Available Now at Nikestore.com:\nhttp://go.nike.com/028aj0r2\n'",b'Nike Sportswear',photo,https://www.facebook.com/nikesportswear/photos/a.10150584162209114.406459.20825389113/10150584163264114/?type=3,2012-02-15 15:12:25,0,94,31
15087023444_361240020562349,"b'Nick Gabaldon was a surfer and an inspirational pioneer. \xe2\x80\x9c12 Miles North\xe2\x80\x9d is his story.\n\nIn the 1940s opportunity only came with access. Segregation was hardly restricted to drinking fountains and lunch counters, even surf spots were divided along racial lines. Santa Monica\'s ""Ink Well"" served as the ""colored"" beach, while 12 miles north Malibu remained a \xe2\x80\x9cwhite\xe2\x80\x99s only\xe2\x80\x9d stretch of sand. Gabaldon would seek to change all that. #UPLIFT\n'",b'Nike Surfing: 12 Miles North Trailer',link,http://www.youtube.com/watch?v=08Ag2VmNw0k,2012-02-13 10:55:36,0,79,57
15087023444_318921891478433,b'Introducing the Nike Black History Month Collection. Available tomorrow (2/11). #uplift',b'Nike Sportswear',photo,https://www.facebook.com/nikesportswear/photos/a.10150584162209114.406459.20825389113/10150584162249114/?type=3,2012-02-10 13:23:43,0,120,210
15087023444_10150542693118445,b'THE BRASIL NATIONAL TEAM DEFEATED GERMANY AND EARNING GOLD IN THE JAPAN GAMES OF \xca\xbc02.',"b""Nike Black History Month - '02 Brasil National Futbol Team""",photo,https://www.facebook.com/nike/photos/a.10150542641233445.386571.15087023444/10150542684503445/?type=3,2012-02-09 12:56:48,0,3,2
15087023444_10150542693113445,b'USING THE WIN\xe2\x80\x94AND THE SPORT OF FUTBOL ITSELF\xe2\x80\x94THE TEAM CELEBRATED ITS HERITAGE AND UNITED ITS PEOPLE.',"b""Nike Black History Month - '02 Brasil National Futbol Team""",photo,https://www.facebook.com/nike/photos/a.10150542641233445.386571.15087023444/10150542668148445/?type=3,2012-02-09 12:56:48,0,2,0
15087023444_10150542693083445,"b'ONE INCREDIBLE GOAL, ONE MIRACULOUS FINISH CAN CHANGE OUR CULTURE FOREVER.'","b""Nike Black History Month - '02 Brasil National Futbol Team""",photo,https://www.facebook.com/nike/photos/a.10150542641233445.386571.15087023444/10150542652618445/?type=3,2012-02-09 12:56:48,0,70,92
15087023444_10150540313093445,b'The team\xca\xbcs gold medal performance electrified the world and inspired their country.',"b""Nike Black History Month - Kenyan '08 Long Distance Team #UPLIFT""",photo,https://www.facebook.com/nike/photos/a.10150540287143445.386350.15087023444/10150540294753445/?type=3,2012-02-08 13:17:33,0,1,2
15087023444_10150540313088445,"b'Amidst all the moments that occur during a 26.2-mile run, it\xca\xbcs the finish that will live forever in the hearts of those who witnessed it.'","b""Nike Black History Month - Kenyan '08 Long Distance Team #UPLIFT""",photo,https://www.facebook.com/nike/photos/a.10150540287143445.386350.15087023444/10150540293038445/?type=3,2012-02-08 13:17:32,0,0,0
15087023444_10150540313073445,"b'During the 2008 Beijing Olympics, Kenya\xca\xbcs long-distance team captured the ultimate moment by capping off its country\xca\xbcs 15-medal performance with a finish that proved unforgettable.'","b""Nike Black History Month - Kenyan '08 Long Distance Team #UPLIFT""",photo,https://www.facebook.com/nike/photos/a.10150540287143445.386350.15087023444/10150540292188445/?type=3,2012-02-08 13:17:32,0,2,9
15087023444_10150537886848445,b'Their achievements in \xe2\x80\x9996 paved the way for the inauguration of WNBA in 1997 and new dreams for women ball players worldwide. #UPLIFT',"b""Nike Black History - 1996 USAB Women's National Team #Uplift""",photo,https://www.facebook.com/nike/photos/a.10150537850653445.386076.15087023444/10150537865523445/?type=3,2012-02-07 13:20:07,0,2,4
15087023444_10150537886843445,"b""Their victory in '96 sparked a streak of consecutive gold in 2000, 2004, and 2008. Sheryl Swoopes was a key player on the Women's Dream Team Roster. #UPLIFT""","b""Nike Black History - 1996 USAB Women's National Team #Uplift""",photo,https://www.facebook.com/nike/photos/a.10150537850653445.386076.15087023444/10150537863383445/?type=3,2012-02-07 13:20:07,0,1,2
15087023444_10150537886803445,"b""In front of 36,000 spectators the game of basketball was given another iconic moment, another level to be reached and dreamed of. Earning gold was only the begin for Women's Basketball in the US. #UPLIFT""","b""Nike Black History - 1996 USAB Women's National Team #Uplift""",photo,https://www.facebook.com/nike/photos/a.10150537850653445.386076.15087023444/10150537861053445/?type=3,2012-02-07 13:20:07,0,7,6
15087023444_10150536432508445,"b'""May you have air in your lungs, life in your legs, have the wind at your back and wings on your feet."" -Geoff Hollister\n\nRunner, racer, teammate. Coach, leader, visionary.\n\nGeoff leaves every athlete, every body, with inspiration that will live forever.'",b'Timeline Photos',photo,https://www.facebook.com/nike/photos/a.440612488444.242105.15087023444/10150536432458445/?type=3,2012-02-06 21:57:31,0,72,78
15087023444_10150535527093445,"b'When a team of athletes achieves the impossible, they inspire communities to reach for the unimaginable. #UPLIFT'",b'Nike Black History Month #UPLIFT',photo,https://www.facebook.com/nike/photos/a.10150535491638445.385827.15087023444/10150535501293445/?type=3,2012-02-06 13:46:29,0,21,25
15087023444_10150535527088445,b'An incredible goal can change our culture forever. #UPLIFT',b'Nike Black History Month #UPLIFT',photo,https://www.facebook.com/nike/photos/a.10150535491638445.385827.15087023444/10150535499143445/?type=3,2012-02-06 13:46:29,0,39,48
15087023444_10150535527063445,b'One extraordinary basket can change our culture forever. #UPLIFT',b'Nike Black History Month #UPLIFT',photo,https://www.facebook.com/nike/photos/a.10150535491638445.385827.15087023444/10150535496318445/?type=3,2012-02-06 13:46:28,0,3,6
15087023444_10150534109538445,b'Sundays just changed for the faster. Speed #counts.',b'Timeline Photos',photo,https://www.facebook.com/nike/photos/a.440612488444.242105.15087023444/10150534109463445/?type=3,2012-02-05 22:19:05,0,110,161
15087023444_10150528470798445,b'The advantage of human potential.\nSarah Reinertsen hits the ground running.\nhttp://gonike.me/6033RINv',b'Unveiling the Nike Sole',link,http://www.youtube.com/v/KJTMe_Q2e70?autoplay=1,2012-02-03 11:05:25,0,102,0
15087023444_10150515153448445,b'Rafael Nadal. Reclaim the hard court. #makeitcount',b'Timeline Photos',photo,https://www.facebook.com/nike/photos/a.440612488444.242105.15087023444/10150515153413445/?type=3,2012-01-29 01:36:38,0,347,178
15087023444_236072033141696,b'Kanye West is on the #KobeSystem.',b'NIKE: #KOBESYSTEM: LEVEL 6 BEASTION',link,http://www.youtube.com/watch?v=SjBMznQDWJk,2012-01-28 14:05:14,0,143,220
15087023444_10150512911518445,b'9 years on the tour. 8 solid matches. A ruthless opponent. Raising your first slam trophy and climbing to #1. Victoria Azarenka. Winning #counts.',b'Timeline Photos',photo,https://www.facebook.com/nike/photos/a.440612488444.242105.15087023444/10150512911418445/?type=3,2012-01-28 05:28:31,0,108,77
15087023444_337889936232580,"b""Whether you're a walker, runner, basketball player or break dancer, show the world what #counts.\n\nCapture life on the move with Instagram. Tag your pics with #counts and we'll pick our favorites to share with the world right here.""",b'Nike',photo,https://www.facebook.com/nike/photos/a.10150503930528445.381959.15087023444/10150755326773445/?type=3,2012-01-25 17:42:51,0,100,27
15087023444_10150504878248445,"b""The #KobeSystem follows only the most successful people on Twitter.\n\nTell us why you're one of them @NikeBasketball: http://gonike.me/6032RvLw""",b'Timeline Photos',photo,https://www.facebook.com/nike/photos/a.440612488444.242105.15087023444/10150504878158445/?type=3,2012-01-24 18:03:24,0,140,161
15087023444_236732959736811,"b'This past Thursday, NIKE, Inc. President & CEO Mark Parker was joined by Jimmy Fallon, as well some of the world\xe2\x80\x99s most unrivaled names in sport\xe2\x80\x94Lance Armstrong, Kevin Durant, and Carmelita Jeter\xe2\x80\x94to unveil the Nike+ FuelBand in New York City. '",b'Nike',photo,https://www.facebook.com/nike/photos/a.10150497830633445.380755.15087023444/10150497831628445/?type=3,2012-01-21 18:50:12,0,134,195
